run,lr,seed,epoch,k,sv_mass,energy_mass,pa_mean_cos,pa_min_cos,pa_grassmann,cka_main_tofinal,cka_resid_tofinal
final_lr005_seed1,0.05,1,0,1,0.1370396713090572,0.8200913838562295,0.06671145057140421,0.06671145057140421,1.5040352945598627,0.07478624006624142,0.05825851543635806
final_lr005_seed1,0.05,1,0,2,0.17002428155537702,0.8676021841495136,0.05527867481999155,0.03702265265756288,2.143368652432538,0.0738763572364502,0.05587099353847215
final_lr005_seed1,0.05,1,0,4,0.2064891658050336,0.8966770238534392,0.06969312074672891,0.011365643506053982,3.003485623035784,0.07031036022387623,0.025465778109325293
final_lr005_seed1,0.05,1,0,8,0.25135197274023746,0.9188081604569385,0.10136278318328004,0.027198154734829692,4.1581378271911875,0.060231561268014995,0.009789790188382165
final_lr005_seed1,0.05,1,0,16,0.30735161479735873,0.9361537830337927,0.1844019445978156,0.0025484120673172584,5.5700173311487005,0.06287063751028361,0.039561696957736175
final_lr005_seed1,0.05,1,0,32,0.3845414755695357,0.9526460292282937,0.2322289213415159,0.00316461365592382,7.598109830558995,0.06300660515902183,0.05057656811072475
final_lr005_seed1,0.05,1,0,39,0.4113493661461451,0.95713280968104,0.24983299265622633,0.007874246489923378,8.279561367027796,0.06303341580185848,0.05757882116883018
final_lr005_seed1,0.05,1,0,52,0.4547922658284233,0.9634880904164952,0.2787347491044514,0.002429950746521714,9.35265840826927,0.06306100109821576,0.07126548013779475
final_lr005_seed1,0.05,1,0,64,0.48998033741673447,0.9679985442474343,0.3104822706157292,0.002361113064954684,10.119132794586518,0.06308134345700579,0.08625770324839786
final_lr005_seed1,0.05,1,0,128,0.6320014901580854,0.9819538966266494,0.4361844339369956,0.005509761648776025,12.852035965309746,0.06312876927243513,0.09980219114831222
final_lr005_seed1,0.05,1,0,256,0.8132593698547775,0.9933850980287019,0.6302898679873152,0.0005311511032409797,14.67112120740768,0.06315512365342102,0.08717848521025184
final_lr005_seed1,0.05,1,0,512,0.9999999999999997,1.0000000000000009,1.0,1.0,3.131930026391499e-14,0.0631701524676496,0.9999749202358358
final_lr005_seed1,0.05,1,1,1,0.06765016966030635,0.30866664100253693,0.7118132708864263,0.7118132708864263,0.7787198322196618,0.6056387956770654,0.31399752456184854
final_lr005_seed1,0.05,1,1,2,0.11524036848170423,0.4614186581670364,0.6541538678562112,0.5439988174642288,1.2175303158474413,0.5295040519759959,0.21438819442163723
final_lr005_seed1,0.05,1,1,4,0.1975780263297517,0.6903188074168946,0.7270723857396757,0.6327373682679386,1.5158246477730168,0.5492828357341613,0.1342672153900408
final_lr005_seed1,0.05,1,1,8,0.29663303853967476,0.8621804551868019,0.5959971357786287,0.0247434355398104,2.691955285451119,0.4604991797502701,0.029325963705191277
final_lr005_seed1,0.05,1,1,16,0.373641411692921,0.9142618163163135,0.5097922286071164,0.02882168280311586,4.232590866573257,0.4503800765232331,0.050211530855398395
final_lr005_seed1,0.05,1,1,32,0.4583860273236981,0.9453320006303246,0.43565277553193776,0.0010245254379040018,6.446348087626753,0.45084467193268746,0.06490087471577222
final_lr005_seed1,0.05,1,1,39,0.4841247214322731,0.9517303485592736,0.4266844677813856,0.0015005077080933386,7.17397948700907,0.45090164690230267,0.07319486798072784
final_lr005_seed1,0.05,1,1,52,0.5234033961490673,0.9597683672699833,0.42217182170672046,0.0013124716687939262,8.31496705201183,0.45097144028054115,0.08581805054981329
final_lr005_seed1,0.05,1,1,64,0.5536485118210812,0.9649181995736873,0.42876183625760395,5.625005783858533e-06,9.163631220114398,0.45099384545624466,0.10106612602854553
final_lr005_seed1,0.05,1,1,128,0.6694211551731626,0.9793087219454053,0.5069782095888621,0.014827927084805763,11.976841671733977,0.45105799837816574,0.11322184169332222
final_lr005_seed1,0.05,1,1,256,0.8166156745985499,0.9909069342817118,0.6661318815939248,0.0036826363949582705,13.902337215949114,0.4510887905995911,0.09652805070764194
final_lr005_seed1,0.05,1,1,512,0.9999999999999992,1.0000000000000009,1.0,1.0,3.1630990084075235e-14,0.4511085880466318,0.9999657357286328
final_lr005_seed1,0.05,1,2,1,0.0727868508299496,0.3553950965287186,0.712668358776476,0.712668358776476,0.777501645542169,0.6471799372153129,0.4175469845063521
final_lr005_seed1,0.05,1,2,2,0.12247110672546156,0.5209885455293446,0.7403645257099712,0.7003704126754751,1.043173891593641,0.6496096430302717,0.40774648598230756
final_lr005_seed1,0.05,1,2,4,0.195011057195624,0.6978075971167292,0.753561689404727,0.691262113059042,1.4361271859322728,0.5928259871522482,0.2851687286564185
final_lr005_seed1,0.05,1,2,8,0.28860217743261196,0.8493025084669364,0.6482619131174414,0.10355609106014488,2.4954866660819692,0.5262533513572435,0.054257242273231976
final_lr005_seed1,0.05,1,2,16,0.3738368618809089,0.9164430594919746,0.5627524313149337,0.04958045031767903,3.9853379204594273,0.5148989377751665,0.06735704477708705
final_lr005_seed1,0.05,1,2,32,0.4555238199530922,0.9451297032853845,0.4919531634691587,0.013711482770213083,6.0931806344821515,0.5153368427544062,0.07309745987812084
final_lr005_seed1,0.05,1,2,39,0.48132247788248345,0.9515174423619638,0.4778310428378318,0.0024546062367850996,6.8249820633055815,0.5153798431853043,0.07907310382180498
final_lr005_seed1,0.05,1,2,52,0.5213093083510272,0.9598056522578984,0.47061043092788,0.009405814990909601,7.9362290579755825,0.5154369064302137,0.09597386419357658
final_lr005_seed1,0.05,1,2,64,0.5517732846237117,0.9650045652272616,0.47319587906161953,0.0015016095366503183,8.778071972717568,0.5154715778164073,0.10911231981116619
final_lr005_seed1,0.05,1,2,128,0.6672186068132476,0.9792291965861978,0.5248741542950539,0.003448253264088181,11.754798458309379,0.5155316072700142,0.11518316203027491
final_lr005_seed1,0.05,1,2,256,0.8143405737358245,0.990753744105469,0.6756673513063426,0.0005086362788944188,13.698393833334176,0.5155624810937244,0.09823411422574119
final_lr005_seed1,0.05,1,2,512,1.0000000000000007,0.999999999999999,1.0,1.0,3.127464107348528e-14,0.5155830466503806,0.999966449296193
final_lr005_seed1,0.05,1,3,1,0.06232192551147116,0.2834453313209894,0.6887137501420535,0.6887137501420535,0.8110828284226156,0.6656921177675874,0.45283362120374593
final_lr005_seed1,0.05,1,3,2,0.10530012583163668,0.4182435129389813,0.5122384159727714,0.29116567419030837,1.4783274106121471,0.5376856931016012,0.3244025051610125
final_lr005_seed1,0.05,1,3,4,0.17572055579659868,0.5992139884774182,0.669441505816291,0.3956532621100529,1.6896223404588018,0.5816359939993221,0.2983955674054246
final_lr005_seed1,0.05,1,3,8,0.28365161713171655,0.817233831378218,0.67593606360596,0.19589411069823168,2.379899995415734,0.5556104030387506,0.04922225433219852
final_lr005_seed1,0.05,1,3,16,0.378467920223313,0.9091850161505761,0.5844042169828536,0.028125674583752928,3.8868022219411866,0.552564757918543,0.07282424822254335
final_lr005_seed1,0.05,1,3,32,0.46040644335863906,0.9406329211077389,0.49521671711585663,0.03712989949741039,6.077515009141048,0.5530443137774359,0.08439961553416982
final_lr005_seed1,0.05,1,3,39,0.48612068372069084,0.9475391476788099,0.48618802685066104,0.0013733984853357294,6.767132364588592,0.5531169441778615,0.08919724436533848
final_lr005_seed1,0.05,1,3,52,0.5260591293853477,0.956527625102378,0.4839690495355932,0.002545844291490572,7.827525690859517,0.5532053047443826,0.10037393954315879
final_lr005_seed1,0.05,1,3,64,0.5568385726464322,0.9623009173182442,0.4891377787590009,0.0038010452833773705,8.636636747813935,0.5532346777923809,0.11213934198877136
final_lr005_seed1,0.05,1,3,128,0.6738362256228779,0.978227886730266,0.5347064413709441,0.002307938933938251,11.628404490971377,0.5532836890769542,0.11765532894901182
final_lr005_seed1,0.05,1,3,256,0.8187536475404076,0.990410933406623,0.6813218630223922,0.0006797863314180742,13.569826283980309,0.5533051440883627,0.09798731396200844
final_lr005_seed1,0.05,1,3,512,0.9999999999999992,1.000000000000001,1.0,1.0,3.124494763568889e-14,0.5533222100818602,0.9999724779121167
final_lr005_seed1,0.05,1,4,1,0.06273066414345548,0.2721735422425333,0.751704718542113,0.751704718542113,0.7201531758072732,0.8025536146777791,0.5763185231805881
final_lr005_seed1,0.05,1,4,2,0.10684499948957221,0.4067737142816157,0.6859577627593543,0.5923063667138477,1.1557410768124292,0.6880528618280323,0.4608595151632398
final_lr005_seed1,0.05,1,4,4,0.18642697471941552,0.6270267740538544,0.6019895707706049,0.04881060107219372,1.909725920766374,0.648233822970849,0.30914360079795616
final_lr005_seed1,0.05,1,4,8,0.2939261243327269,0.8344172437938404,0.728224649805082,0.2963465050039863,2.162037219996708,0.6443348114731077,0.0400396137743525
final_lr005_seed1,0.05,1,4,16,0.385443979076662,0.9164248941887397,0.6033725167212192,0.014870060168597354,3.790449958980132,0.6374559217039059,0.0949986552536636
final_lr005_seed1,0.05,1,4,32,0.4656484181725323,0.9448204252957855,0.5207275950009526,0.012805699807675774,5.91473496601267,0.6377825277398316,0.09197211783696382
final_lr005_seed1,0.05,1,4,39,0.4918994232035993,0.9516447317715051,0.5096358812889032,0.042138837536381674,6.605215554931841,0.6378396545184097,0.09883741916369018
final_lr005_seed1,0.05,1,4,52,0.5315448890542925,0.960041750453587,0.5123357986205661,0.010014490216076373,7.595410626064417,0.6378994398882979,0.10905168482020022
final_lr005_seed1,0.05,1,4,64,0.5618452085086693,0.9653469032349379,0.5077866357961122,0.002153635758757827,8.46864488867181,0.6379326322180012,0.12112820823376813
final_lr005_seed1,0.05,1,4,128,0.6760276976650634,0.9797214543646506,0.5472743726511775,0.006178785935603419,11.459147577258886,0.6379844243371483,0.12085180740660173
final_lr005_seed1,0.05,1,4,256,0.8190191539289429,0.9909574009441547,0.6865012776178712,0.0043200381446122605,13.457152157888077,0.6380083621315296,0.10120529609632511
final_lr005_seed1,0.05,1,4,512,1.0000000000000002,0.9999999999999989,1.0,1.0,3.154875993835985e-14,0.6380246796452628,0.999969271120274
final_lr005_seed1,0.05,1,5,1,0.06122792784536076,0.24593365285277635,0.799757504572752,0.799757504572752,0.6439051590119738,0.8138508047062846,0.5993998316911788
final_lr005_seed1,0.05,1,5,2,0.10786002476395419,0.38858922069487745,0.6359654106143839,0.460267150692569,1.2580482079320172,0.6532127812543872,0.46093762148156586
final_lr005_seed1,0.05,1,5,4,0.19000337246403456,0.6112327251559783,0.7537660370723511,0.6334134080102483,1.4373573097632784,0.6903268416486196,0.40372125480131477
final_lr005_seed1,0.05,1,5,8,0.3047218855592681,0.830645714272767,0.7239666034201016,0.2062524144884277,2.190192183401853,0.6639809344682098,0.018824633278047388
final_lr005_seed1,0.05,1,5,16,0.40006420661479003,0.9207235420162686,0.6072157340059909,0.03483937806225826,3.772540965135438,0.6620216545031041,0.09637761351630698
final_lr005_seed1,0.05,1,5,32,0.4828607129707652,0.9493941826642095,0.5374834828719405,0.016805389807135095,5.796272182760933,0.6624265520978989,0.09458520766951488
final_lr005_seed1,0.05,1,5,39,0.5094880195782914,0.9560562684152377,0.5204235549602595,0.009355492226029024,6.525446074556271,0.6624982457408157,0.10137457581568045
final_lr005_seed1,0.05,1,5,52,0.5498956564950869,0.9643407609333202,0.5210786705377306,0.009643999881368394,7.520867497207518,0.6625791457775556,0.11318471485138444
final_lr005_seed1,0.05,1,5,64,0.5805409900910651,0.9694878060999476,0.5177781429429554,0.0005346627176323304,8.372949805213263,0.6626064942010816,0.1250420035113077
final_lr005_seed1,0.05,1,5,128,0.6923647934184414,0.9826073271624546,0.548512481146687,0.0075550795593149105,11.443828822073177,0.6626568635644922,0.12121610788556231
final_lr005_seed1,0.05,1,5,256,0.8288255621338104,0.9923233113514704,0.6832911689334636,0.0025289305540761075,13.529966516188198,0.6626760427861761,0.10033854982465784
final_lr005_seed1,0.05,1,5,512,1.0000000000000004,1.0000000000000004,1.0,1.0,3.119634518390744e-14,0.662688984369192,0.9999517990666246
final_lr005_seed1,0.05,1,6,1,0.07985235174832556,0.3626655861405482,0.6626337300958525,0.6626337300958525,0.8464664191270252,0.6555893113765183,0.5669333621693375
final_lr005_seed1,0.05,1,6,2,0.1253015793278302,0.4801509963918586,0.6528746079971055,0.5640560557163103,1.2183397906946756,0.600991350858562,0.5011692756668358
final_lr005_seed1,0.05,1,6,4,0.20611911059300794,0.6664222304252178,0.7093562897201171,0.6107466075901311,1.5672269458407153,0.6024362403990464,0.423492518667849
final_lr005_seed1,0.05,1,6,8,0.32351756833227296,0.8643329855360038,0.7646004191792465,0.5945442249010363,1.9862567087568461,0.6005592124413606,0.21643661064618194
final_lr005_seed1,0.05,1,6,16,0.4164179282831549,0.9347206351548738,0.6134429220903411,0.02804611580895081,3.736464084970066,0.5896046641778026,0.1041692718161045
final_lr005_seed1,0.05,1,6,32,0.4966758573163594,0.9581371461439225,0.5317608454290794,0.02557927662850375,5.836459380964757,0.589958353372215,0.10009122077611872
final_lr005_seed1,0.05,1,6,39,0.5224389626289029,0.9635411437807967,0.5236818568707985,0.004475466358699136,6.502731428213813,0.5899834678388552,0.10367112553094054
final_lr005_seed1,0.05,1,6,52,0.5625016816571399,0.970590392146793,0.5301581096039826,0.007499034977430111,7.440574256061437,0.5900260893682842,0.11224585317610868
final_lr005_seed1,0.05,1,6,64,0.592904674474039,0.9749834936133989,0.5288943450009221,0.008919963364826061,8.26481349044771,0.5900488424556005,0.12521050837945957
final_lr005_seed1,0.05,1,6,128,0.7022248438211255,0.985888433939403,0.5520338721482868,0.005303746282144456,11.400117878804858,0.5900948399801963,0.12345252624211078
final_lr005_seed1,0.05,1,6,256,0.8340808513927017,0.993751822551316,0.6823433597269997,0.0034581717049285135,13.551637273124067,0.5901138336721286,0.10194670624332279
final_lr005_seed1,0.05,1,6,512,1.0000000000000013,1.0,1.0,1.0,3.1589503170231433e-14,0.5901269132588036,0.9999703415126842
final_lr005_seed1,0.05,1,7,1,0.06616385715204974,0.2493682411481537,0.7814856149230301,0.7814856149230301,0.6737529614669466,0.8093717325593205,0.6376950203269515
final_lr005_seed1,0.05,1,7,2,0.11724718109006688,0.3980158093078574,0.671076477491181,0.55837247297349,1.1858346875689094,0.6681313786321673,0.5045493258765508
final_lr005_seed1,0.05,1,7,4,0.2077785280713908,0.6320646355940356,0.7273009824465201,0.5277994937808868,1.5212534779024154,0.6918551577434505,0.44504774573926914
final_lr005_seed1,0.05,1,7,8,0.33177498785510007,0.8577386751697423,0.7758407242181453,0.558123786456784,1.9411566388834303,0.6895792639789124,0.2231264583553433
final_lr005_seed1,0.05,1,7,16,0.4259793696921652,0.9343724075535562,0.643348312581741,0.07250611337650102,3.5787170183131365,0.688446074076365,0.1161568656761178
final_lr005_seed1,0.05,1,7,32,0.5086266783540636,0.9591457918507927,0.5674243706464046,0.0031097071949111304,5.588170237790043,0.6886861369372416,0.10784473563636271
final_lr005_seed1,0.05,1,7,39,0.5354138853896111,0.9650043308941518,0.5637886075714942,0.0022562934565618638,6.19486449967417,0.6887232889957845,0.11411813953286794
final_lr005_seed1,0.05,1,7,52,0.5756140517201205,0.9721176858484113,0.5543795875399179,0.013664876011436051,7.2340733934487185,0.6887564223537099,0.12455448612130567
final_lr005_seed1,0.05,1,7,64,0.6060036630625192,0.9765158405243728,0.547798039626604,0.007026600468506171,8.090908814795498,0.6887783431668362,0.13099375121373869
final_lr005_seed1,0.05,1,7,128,0.7118355616279705,0.9867758682700959,0.5621794754153263,0.0003309092228705766,11.262489673725712,0.6888173319388985,0.12710082057560435
final_lr005_seed1,0.05,1,7,256,0.8392221501622578,0.994124123136433,0.6875756235587079,0.002881420945832409,13.434917284719704,0.6888315187925865,0.10387256077723939
final_lr005_seed1,0.05,1,7,512,1.000000000000001,0.999999999999999,1.0,1.0,3.155262373092937e-14,0.688840955395905,0.9999708987445101
final_lr005_seed1,0.05,1,8,1,0.07276797811643848,0.29387122933056253,0.8062013097342178,0.8062013097342178,0.6330931887839191,0.83063352307694,0.635656566951943
final_lr005_seed1,0.05,1,8,2,0.12502674516148923,0.44543478029901973,0.4437607153026253,0.07645286818326885,1.6196416067372361,0.609221046859621,0.4346567924614312
final_lr005_seed1,0.05,1,8,4,0.21008515512226592,0.6490084168198201,0.7285952593779129,0.5560549319158834,1.5154536478145868,0.7031450345934455,0.48011813718371826
final_lr005_seed1,0.05,1,8,8,0.33496923066036444,0.867430917511536,0.7645736700627396,0.37245676691977786,2.0025946472788587,0.6802726624988767,0.04314755035641938
